会社名,担当者名,メールアドレス,電話番号,URL,業種,ステータス,メモ
MATKA private outdoor sauna,,,055-262-4524,https://matka-sauna.com/,サウナ・温浴施設,未着手,山梨県
スパティオ小淵沢 延命の湯,,,0551-36-6126,https://www.spatio.jp/hotspring/index.html,サウナ・温浴施設,未着手,山梨県
ホテル&薬草風呂 スターらんど,,starlandcojp@gmail.com,0554-45-6711,http://www.star-land.co.jp/,サウナ・温浴施設,未着手,山梨県
スパランド ホテル内藤,,,055-262-7001,http://www.hotel-naito.com/spaland/,サウナ・温浴施設,未着手,山梨県
郷音-G.O.A.T-,,,08050016084,https://goat-glamping.com,サウナ・温浴施設,未着手,山梨県
天然温泉HealthySPAサンロード,,,055-243-1126,https://spasunroad.com/,サウナ・温浴施設,未着手,山梨県
正徳寺温泉初花,,,0553-22-6377,http://www.hatsuhana.info/,サウナ・温浴施設,未着手,山梨県
源泉湯 燈屋,,,055-236-3515,http://www.akariya.info/,サウナ・温浴施設,未着手,山梨県
湯めみの丘,,,0551-28-2500,http://yumemionsen.pepper.jp/,サウナ・温浴施設,未着手,山梨県
甲斐大泉温泉パノラマの湯,,,0551-38-1341,https://www.panoramanoyu-izumisou.com/panoramanoyu,サウナ・温浴施設,未着手,山梨県
富士山溶岩の湯 泉水(リゾートイン芙蓉),,,0555-24-2438,http://www.fuji-sensui.jp/,サウナ・温浴施設,未着手,山梨県
尾白の湯,,verga@alps-hs.co.jp,0551-35-2800,https://www.verga.info/,サウナ・温浴施設,未着手,山梨県
ヘルシースパサンロード しもべの湯,,,0556-42-8228,https://shimobenoyu.com/,サウナ・温浴施設,未着手,山梨県
なんぶの湯,,,0556-64-2434,https://www.nanbunoyu.com/,サウナ・温浴施設,未着手,山梨県
山中湖温泉紅富士の湯,,,0555-20-2700,http://www.benifuji.co.jp/,サウナ・温浴施設,未着手,山梨県
OSOTO NO SAUNA by おそとのてらす 南アルプス,,info@osotono-terrace.com,055-269-5535,https://www.minamialps-glamping.com/sauna/,サウナ・温浴施設,未着手,山梨県
ダイヤモンド八ヶ岳美術館ソサエティ,,,0551-38-4891,http://www.diamond-s.co.jp/yatsugatake/,サウナ・温浴施設,未着手,山梨県
道志川温泉紅椿の湯,,,0554-20-4500,http://benitubakinoyu.com/,サウナ・温浴施設,未着手,山梨県
甲斐路の湯 ドーミーイン甲府,,inn-kofu@dormy-hotels.com,055-226-5489,http://www.hotespa.net/hotels/kofu/,サウナ・温浴施設,未着手,山梨県
多摩川源流 小菅の湯,,info@kosugenoyu.jp,0428-87-0888,http://www.kosugenoyu.jp/,サウナ・温浴施設,未着手,山梨県
のめこい湯,,,0428-88-0026,http://www.nomekoiyu.com/,サウナ・温浴施設,未着手,山梨県
GEN.,,,0555-89-3606,https://fuji-gen.jp/,サウナ・温浴施設,未着手,山梨県
富士西湖温泉 いずみの湯,,izuminoyu@hamayouresort.com,0555-82-2641,http://www.hamayouresort.com/category/hotspa/,サウナ・温浴施設,未着手,山梨県
芭蕉 月待ちの湯,,,0554-46-1126,http://www.tsukimachi-onsen.com/,サウナ・温浴施設,未着手,山梨県
勝運の湯 ドーミーイン甲府丸の内,,inn-kofumarunouchi@dormy-hotels.com,055-223-5489,https://www.hotespa.net/hotels/kofumarunouchi/,サウナ・温浴施設,未着手,山梨県
やまなみの湯,,,055-280-3340,http://www.yamanaminoyu.com/,サウナ・温浴施設,未着手,山梨県
まほらの湯,,,0556-22-7227,https://mahorano-yu.com/,サウナ・温浴施設,未着手,山梨県
ホテル昭和,,,055-226-1521,http://hotel-showa.co.jp/,サウナ・温浴施設,未着手,山梨県
山宮温泉,,,055-251-4263,http://www.yamamiyaonsen2532.wix.com/yamamiya-onsen,サウナ・温浴施設,未着手,山梨県
山中湖平野温泉・石割の湯,,,0555-20-3355,http://www.ishiwarinoyu.jp/,サウナ・温浴施設,未着手,山梨県
ヴィヒタ山中湖  (宿泊&日帰り貸切りサウナあり),,info@vihta-inn.jp,0555-73-8193,http://vihta-inn.jp/,サウナ・温浴施設,未着手,山梨県
笛吹川温泉 別邸 坐忘,,,0553-32-0015,http://www.fuefukigawaonsen.com/,サウナ・温浴施設,未着手,山梨県
玉川キャンプ村,,,0428-87-0601,https://www.tama-camp.com/,サウナ・温浴施設,未着手,山梨県
BLANC FUJI,,,0555-28-6299,https://blanc-fuji.com/,サウナ・温浴施設,未着手,山梨県
天然温泉ホテルリブマックスBUDGET甲府,,,055-279-2929,https://www.hotel-livemax.com/sp/yamanashi/kofu/,サウナ・温浴施設,未着手,山梨県
かじかの湯,,contact@kajikano-yu.com,0556-27-0002,https://kajikano-yu.com/,サウナ・温浴施設,未着手,山梨県
たかねの湯,,,0551-46-2611,https://takanenoyu.com/,サウナ・温浴施設,未着手,山梨県
浩庵キャンプ場,,info@kouan-motosuko.com,0556-38-0117,http://kouan-motosuko.com/,サウナ・温浴施設,未着手,山梨県
奥山温泉,,,0556-66-3366,http://okuyama-onsen.com/,サウナ・温浴施設,未着手,山梨県
ホテルふじ,,,055-262-4524,http://hotel-fuji.jp/sp/,サウナ・温浴施設,未着手,山梨県
風のテラスkukuna,,room@kukuna.jp,0555-83-3333,http://kukuna.jp/,サウナ・温浴施設,未着手,山梨県
両国橋キャンプ場 (湯川屋),,,042-787-2250,http://yukawaya.a.la9.jp/,サウナ・温浴施設,未着手,山梨県
銘庭の宿 ホテル甲子園,,,055-263-3211,https://www.hotel-koushien.jp/,サウナ・温浴施設,未着手,山梨県
ラビスタ富士河口湖,,la-fujikawaguchiko@dormy-hotels.com,0555-76-5220,https://www.hotespa.net/hotels/kawaguchiko/,サウナ・温浴施設,未着手,山梨県
中央市シルク工芸館ふれあい館 シルクふれんどりぃ,,,055-269-2280,https://silknosato.com/,サウナ・温浴施設,未着手,山梨県
宿泊型コワーキングスペース 五番地,,gobanchi@migrids-jp.com,0556-64-8087,https://gobanchi.com/,サウナ・温浴施設,未着手,山梨県
石和名湯館 糸柳,,sample@itoyanagi.com,055-262-3141,https://www.itoyanagi.co.jp/,サウナ・温浴施設,未着手,山梨県
花かげの湯,,,0553-35-4126,http://www.city.yamanashi.yamanashi.jp/citizen/gover/public/search/institution/hanakage,サウナ・温浴施設,未着手,山梨県
竜王ラドン温泉,,,055-276-9111,https://u-u.co.jp/,サウナ・温浴施設,未着手,山梨県
ホテル1-2-3甲府・信玄温泉,,,055-221-7000,http://www.hotel123.co.jp/koufu/,サウナ・温浴施設,未着手,山梨県
鼓川温泉,,,0553-35-4611,http://www.city.yamanashi.yamanashi.jp/citizen/gover/public/search/institution/tsuzumigawa,サウナ・温浴施設,未着手,山梨県
甲州市交流保養センター 大菩薩の湯,,,0553-32-4126,https://daibosatsunoyu.com/index.html,サウナ・温浴施設,未着手,山梨県
甲斐のホテル(旧 ホテル内藤 甲府昭和),,,055-226-7001,http://www.hotel-naito.com/showa/,サウナ・温浴施設,未着手,山梨県
甲府昭和温泉ビジネスホテル,,,055-275-7755,http://www.kofusyowaonsen.com/,サウナ・温浴施設,未着手,山梨県
上野原リバーサイドサウナ 関東 川サウナ テントサウナ,,info@plusalpha-sauna.com,050-1808-4677,https://www.plusalpha-sauna.com/uenohara,サウナ・温浴施設,未着手,山梨県
ぶどうの丘温泉 天空の湯,,info@budounooka.com,0553-44-2111,http://budounooka.com/relax/,サウナ・温浴施設,未着手,山梨県
下部ホテル,,,0556-36-0311,https://www.shimobe.co.jp/,サウナ・温浴施設,未着手,山梨県
白州・尾白の森 名水公園 べるが,,verga@alps-hs.co.jp,0551-35-4411,https://www.verga.info/,サウナ・温浴施設,未着手,山梨県
富士マリオット・ホテル山中湖,,,0555-65-6400,https://www.marriott.com/hotels/travel/mmjfj-fuji-marriott-hotel-lake-yamanaka/?scid=bb1a189a-fec3-4d19-a255-54ba596febe2,サウナ・温浴施設,未着手,山梨県
石和温泉公衆浴場,,,055-262-3441,http://www.isawa-kankou.org/enjoy/spa4/,サウナ・温浴施設,未着手,山梨県
富士河口湖温泉郷 湖南荘,,info@konansou.com,0555-72-2166,http://www.konansou.com/,サウナ・温浴施設,未着手,山梨県
華やぎの章 慶山,,,055-262-2161,http://www.keizan.com/,サウナ・温浴施設,未着手,山梨県
増富温泉 不老閣,,,0551-45-0311,http://www.furoukaku.jp/,サウナ・温浴施設,未着手,山梨県
湯村ホテル(BBHホテルグループ),,,055-254-1111,https://breezbay-group.com/yumura-h/,サウナ・温浴施設,未着手,山梨県
清里高原ホテル,,,,https://kiyosato.izumigo.co.jp/?utm_source=google&amp;utm_medium=maps,サウナ・温浴施設,未着手,山梨県
フルーツパーク富士屋ホテル,,,0553-22-8811,http://www.fruitpark.jp/,サウナ・温浴施設,未着手,山梨県
エクシブ山中湖,,,,https://sauna-ikitai.com/saunas/8576,サウナ・温浴施設,未着手,山梨県
増富の湯,,,0551-20-6500,https://masutominoyu.com/,サウナ・温浴施設,未着手,山梨県
銘石の宿 かげつ,,,055-262-4526,http://www.isawa-kagetsu.com/,サウナ・温浴施設,未着手,山梨県
泉温泉健康センター,,,0551-38-2611,https://www.dunlopsportsclub.jp/izumionsen/,サウナ・温浴施設,未着手,山梨県
富士ビューホテル,,,0555-83-2211,https://www.fujiview.jp/,サウナ・温浴施設,未着手,山梨県
SANU 2nd Home - 南アルプス1st,,,,https://2ndhome.sa-nu.com/,サウナ・温浴施設,未着手,山梨県
古民家宿rootfield,,komimping@ku-u.info,080-3408-0223,https://root-field.com/,サウナ・温浴施設,未着手,山梨県
オートキャンプすずらん,,e-itikawa@bj.wakwak.com,055-298-2021,http://park15.wakwak.com/~suzuran/,サウナ・温浴施設,未着手,山梨県
西山温泉 慶雲館,,,0556-48-2111,http://www.keiunkan.co.jp/,サウナ・温浴施設,未着手,山梨県
2gether forest,,,,https://est-ed.com/2gether-foret/,サウナ・温浴施設,未着手,山梨県
ホテルやまなみ,,,055-262-5522,http://www.hotelyamanami.com/,サウナ・温浴施設,未着手,山梨県
グリーンヒル八ヶ岳,,greenhill@fujiland.co.jp,0551-32-7011,http://www.kenkoumura.jp/,サウナ・温浴施設,未着手,山梨県
コーユー倶楽部 山中湖畔サロン,,,0555-62-7111,http://www.japantotalclub.co.jp/facilities/yamanakakohansalon/,サウナ・温浴施設,未着手,山梨県
The Lodge Yamanakako by n'estate「つつじ」,,,,https://www.aco.co.jp/id/66629.html,サウナ・温浴施設,未着手,山梨県
旅舎つきあかり,,,080-4801-1243,https://ryosha-tsukiakari.jp/,サウナ・温浴施設,未着手,山梨県
ドッグヴィラ富士河口湖,,wanwan-fuji@fgo.jp,,https://www.yamanashi-dogresort.com/,サウナ・温浴施設,未着手,山梨県
ヴィラ本栖,,,0555-87-2711,http://www.chuo-villamotosu.jp/,サウナ・温浴施設,未着手,山梨県
三代校舎ふれあいの里 昭和館 おいしい学校,,,0551-20-7300,http://www.oec-net.ne.jp/index.html,サウナ・温浴施設,未着手,山梨県
レイクランドホテル みづのさと,,info@info.co.jp,0555-72-1831,http://www.mizunosato.jp/,サウナ・温浴施設,未着手,山梨県
甲斐リゾートホテル,,,055-263-7911,http://breezbay-group.com/kai-resort/index.html,サウナ・温浴施設,未着手,山梨県
サウナ付リバードームセセラ,,,080-6900-5033,https://www.riverdome-sesera.com/,サウナ・温浴施設,未着手,山梨県
Private Grandtel AREA407,,,0555-65-8158,https://area-407.com/,サウナ・温浴施設,未着手,山梨県
オリムピックカントリークラブ,,olympic-yoyaku@hotmail.com,0554-66-2211,https://www.olympic-cc.jp/,サウナ・温浴施設,未着手,山梨県
イルコローレ,,,0555-65-9000,https://xiv.jp/yama/restaurant/sv_italian/,サウナ・温浴施設,未着手,山梨県
富士リゾートカントリークラブ,,info@fuji-resort.jp,0554-45-7070,http://fuji-resort.jp/,サウナ・温浴施設,未着手,山梨県
クレッシェンド,,,0555-76-8011,https://crescend.com/,サウナ・温浴施設,未着手,山梨県
The Sauna,,,026-258-2978,https://lamp-guesthouse.com/,サウナ・温浴施設,未着手,長野県
林檎の湯屋 おぶ～,,,0263-24-2602,http://www.orchard.co.jp/obu/huro/index.html,サウナ・温浴施設,未着手,長野県
白樺リゾート 池の平ホテル「湖天の湯」,,,0266-68-2100,https://www.shirakabaresort.jp/ikenotaira-hotel/,サウナ・温浴施設,未着手,長野県
信州健康ランド,,,0263-57-8111,http://www.kur-hotel.co.jp/shinsyu/,サウナ・温浴施設,未着手,長野県
川中島温泉テルメDOME,,,026-214-6660,http://www.kawanakajimaonsen.com/,サウナ・温浴施設,未着手,長野県
フィンランド・ヴィレッジ,,koumi.suomi@gmail.com,,https://sites.google.com/site/koumisuomi/home,サウナ・温浴施設,未着手,長野県
和の心を愉しむ 渋温泉 春蘭の宿 さかえや,,yoyaku@e-sakaeya.jp,0269-33-2531,https://e-sakaeya.jp/,サウナ・温浴施設,未着手,長野県
シマシマサウナ,,nakajima@shimashimahouse.com,090-9660-1683,http://www.shimashimahouse.com/,サウナ・温浴施設,未着手,長野県
サウナスペースTOJIBA 湯治場,,tojiba@info.com,0267-22-0077,https://tojiba-sauna.com/,サウナ・温浴施設,未着手,長野県
SAMBO SAUN,,info@sambo-saun.com,,https://sambo-saun.com/,サウナ・温浴施設,未着手,長野県
hyva sauna,,info@hyva-sauna.com,,https://www.hyva-sauna.com/,サウナ・温浴施設,未着手,長野県
しぇろくまサウナ&カフェ,,,026-219-6644,https://www.instagram.com/sherokuma_sauna/,サウナ・温浴施設,未着手,長野県
湯の華銭湯 瑞祥 松本館,,,0263-29-2686,https://zuisho-matsumoto.com/,サウナ・温浴施設,未着手,長野県
権堂温泉テルメDOME,,,026-232-6090,https://gondo-onsen.com/,サウナ・温浴施設,未着手,長野県
美肌の湯 ロマネット,,,0266-27-6080,http://okaya-romanet.jp/,サウナ・温浴施設,未着手,長野県
Kakure Sauna 【戸隠高原ホテル】,,,026-254-2525,https://togakushikogenhotel.co.jp/kakuresauna/,サウナ・温浴施設,未着手,長野県
ホテル五龍館,,sample-address@sample.com,0261-72-3939,http://www.goryukan.jp/,サウナ・温浴施設,未着手,長野県
軽井沢プライベートアウトドアサウナkaveri,,,050-3574-6600,https://kaveri-sauna.com/,サウナ・温浴施設,未着手,長野県
地蔵温泉 十福の湯,,example@mail.com,0268-75-3855,http://www.zippuku.net/,サウナ・温浴施設,未着手,長野県
裾花峡天然温泉宿 うるおい館,,,026-237-4126,https://uruoikan.com,サウナ・温浴施設,未着手,長野県
ホテルグランフェニックス奥志賀,,gphenix@hotelgrandphenix.co.jp,0269-34-3611,https://www.hotelgrandphenix.co.jp/,サウナ・温浴施設,未着手,長野県
八峰の湯(ヤッホーの湯),,,0267-93-2288,http://www.yahho-onsen.jp/,サウナ・温浴施設,未着手,長野県
天然温泉 まめじま湯ったり苑,,,026-222-1126,http://www.yuttarien.com/mamejima/,サウナ・温浴施設,未着手,長野県
白馬マウンテンビーチ,,,0261-72-3280,https://hakuba-mountain-beach.com/,サウナ・温浴施設,未着手,長野県
こまくさの湯,,,0265-81-8100,http://www.komakusanoyu.com/,サウナ・温浴施設,未着手,長野県
湯の駅ぽんぽこ,,,0269-23-2686,https://ponpoko.fun/,サウナ・温浴施設,未着手,長野県
UU ueda ユーユーウエダ,,,,https://www.instagram.com/uu_ueda,サウナ・温浴施設,未着手,長野県
HAKUBA ZEKKEI SAUNA -ao-,,,0261-85-4010,https://hakuba-zekkeisauna.com/sauna/ao.html,サウナ・温浴施設,未着手,長野県
平尾温泉 みはらしの湯,,,0267-68-0261,http://www.hiraoonsen.jp/,サウナ・温浴施設,未着手,長野県
赤石サウナ,,,090-5705-7217,https://akaishi-shouten.com/sauna,サウナ・温浴施設,未着手,長野県
早太郎温泉 露天こぶしの湯,,,0265-83-7228,https://drop-of-alps.com/,サウナ・温浴施設,未着手,長野県
あぐりの湯こもろ,,info@aguri-yu.com,0267-24-4126,https://agri-yu.com/,サウナ・温浴施設,未着手,長野県
善光の湯 ドーミーイン長野,,inn-nagano@dormy-hotels.com,026-291-5489,http://www.hotespa.net/hotels/nagano/,サウナ・温浴施設,未着手,長野県
ふれあい交流センター大芝の湯,,,0265-76-2614,http://oshiba.jp/oshibanoyu/,サウナ・温浴施設,未着手,長野県
みはらしの湯,,,0265-76-8760,http://www.ina-city-kankou.co.jp/cms/modules/tinyd6/index.php?id=2,サウナ・温浴施設,未着手,長野県
水玉sauna,,,0268780600,https://coubic.com/mizutamasauna,サウナ・温浴施設,未着手,長野県
枇杷の湯,,biwanoyu@gmail.com,0263-46-1977,http://biwanoyu.com/,サウナ・温浴施設,未着手,長野県
癒し処桔梗,,,101658-1013,http://my-site-101658-101382.square.site/,サウナ・温浴施設,未着手,長野県
佐久平プラザ21,,,0267-65-8811,http://sakudaira.ikenotaira-resort.co.jp/,サウナ・温浴施設,未着手,長野県
